S_1,F_1,S_2,F_2
0.0,3.0016799712484525e-08,0.0,6.368232021713996e-08
0.0,-5.9167523147607437e-08,0.0,2.7945299052589658e-08
0.0,-3.3416144162856675e-08,0.0,7.860676873860941e-08
0.0,1.7021169185227347e-08,0.0,1.8789177147482405e-07
0.0,-7.616420845124593e-08,0.0,1.874727431072643e-08
0.0,1.0025541428149151e-07,0.0,4.684350614070353e-08
0.0,7.192781197318255e-08,0.0,-6.084222832214435e-08
0.0,1.7768457780675814e-07,1.0,4.732603997581464e-08
0.0,8.146697894062527e-08,-1.0,3.827623658025913e-08
0.0,8.52081541324879e-08,1.0000000000000004,1.0279026696480287e-07
1.0000000000000002,1.3519325534616657e-07,0.0,4.9441902660873914e-08
-4.440892098500626e-16,-6.586158178834018e-08,-2.220446049250313e-16,-4.1684072016323636e-08
0.0,7.165748456827718e-08,-2.220446049250313e-16,7.522466489717771e-08
2.220446049250313e-16,-6.953592901481919e-09,2.220446049250313e-16,2.681661328551852e-08
2.220446049250313e-16,-1.315387635258958e-07,-4.440892098500626e-16,1.2950363839081545e-07
-2.220446049250313e-16,2.8427137976905215e-08,2.220446049250313e-16,1.7684245676719004e-07
2.220446049250313e-16,4.445832360033817e-08,2.220446049250313e-16,3.082903390350109e-08
0.0,-2.592451778582471e-07,2.220446049250313e-16,-1.9789556517935123e-07
-2.220446049250313e-16,-6.12899157204084e-08,-2.220446049250313e-16,-7.356359787991096e-08
-2.220446049250313e-16,-6.812247761445172e-08,-2.220446049250313e-16,-1.2573100889312626e-07
2.220446049250313e-16,-1.0593502111078127e-07,2.220446049250313e-16,-9.241740599463811e-08
0.0,-1.4646104773419317e-09,-4.440892098500626e-16,8.065188126238356e-08
0.0,1.7675731611710435e-08,0.0,-5.0688349850780415e-09
0.0,-2.0379081644428254e-08,0.0,-6.417135323122379e-10
0.0,2.9184410554883293e-08,0.0,6.1686615315803555e-09
0.0,-2.9882579433149195e-08,0.0,-1.9380230087406864e-09
0.0,5.6250778257549375e-09,0.0,5.268118719037318e-10
0.0,3.355931301740612e-08,0.0,7.3498035879637775e-09
0.9999999999999999,1.0869360238530134e-07,0.0,6.45899942419703e-09
3.3306690738754696e-16,1.9711493237650757e-07,0.0,1.036036176849109e-08
-2.220446049250313e-16,-9.518346359982389e-08,0.0,1.9729006872637456e-08
-2.220446049250313e-16,4.157462853982e-08,0.0,5.15845982818064e-08
2.220446049250313e-16,5.058944623215207e-08,0.0,-3.267913442073223e-08
0.0,-1.3475855098477041e-08,0.0,3.04148535690274e-08
-1.1102230246251565e-16,4.7245725340872016e-07,0.0,7.481579658019654e-08
3.3306690738754696e-16,4.427756294944629e-07,0.0,-8.063482468401161e-08
-2.220446049250313e-16,1.0131183785233584e-07,0.0,6.74245363541104e-08
2.220446049250313e-16,2.888590529437351e-07,0.0,5.8823619042414055e-08
0.0,9.365092864754843e-07,0.9999999999999996,3.6089049615384304e-08
0.0,2.2734241156285862e-07,3.3306690738754696e-16,4.74148237117333e-08
0.0,3.349198607338627e-09,0.0,-9.130259803757923e-09
0.0,1.8381353186214256e-07,0.0,1.2425869899690413e-08
0.0,1.4636410412549593e-07,0.0,2.8285672648564737e-08
0.0,-7.056988238218743e-09,0.0,2.5215958032731575e-08
0.0,2.3499134726989744e-08,0.0,-2.875489357734285e-09
0.0,-2.954110414066244e-08,0.0,4.638901884845826e-09
0.0,2.5702405537231243e-08,0.0,1.958989876982287e-08
0.0,-1.6098977084766333e-08,0.0,1.044894588630996e-08
0.0,-2.3419349304276683e-08,0.0,4.426009070357398e-09
0.0,-4.525060433024918e-08,0.0,-9.382499399634983e-09
0.0,-2.9222343300716623e-08,0.0,-1.7336091673314513e-08
0.0,5.442628321361552e-08,0.0,6.695188403682577e-10
0.0,2.025884668910296e-08,0.0,-3.933198655658998e-09
0.0,-5.712693962323101e-08,0.0,-1.6445811112930644e-08
1.0,-4.286516741558444e-08,0.0,4.123036845271597e-09
-1.1102230246251565e-16,-1.6757860521465794e-08,0.0,7.761023823604773e-09
5.551115123125783e-16,-5.062515242570951e-08,0.0,-1.2900529711146194e-08
-5.551115123125783e-16,1.524608705949504e-08,0.0,-3.3557924439264673e-09
0.0,4.99594665637204e-10,-1.1102230246251565e-16,3.6204976083809005e-08
0.0,9.993876726177574e-10,0.0,-6.707034572173143e-08
0.0,-2.950146904545647e-09,0.0,9.237790976612814e-08
0.0,4.849001533635545e-10,1.1102230246251565e-16,-1.2658876329396658e-07
0.0,3.537405701692361e-10,0.0,-1.0003456907270463e-08
0.0,-2.0719431725879645e-10,2.220446049250313e-16,-2.9905605458679934e-08
0.0,-4.0942972900914737e-10,-3.3306690738754696e-16,2.3083141797997076e-08
0.0,3.6324084351502247e-09,0.0,1.568782010963331e-08
0.0,3.2879865496937555e-11,1.1102230246251565e-16,3.208290877410036e-08
0.0,-6.409208497260007e-10,0.0,4.287138608560783e-08
0.0,6.053734402655667e-10,2.220446049250313e-16,9.001145997444835e-08
0.0,4.9977777472065223e-11,-2.220446049250313e-16,1.1918284315015626e-07
0.0,1.0488321544599447e-09,0.0,5.55897031517816e-08
0.0,-2.6216345538898627e-09,2.220446049250313e-16,5.702424630271707e-07
1.0000000000000002,3.136644499690536e-10,0.0,1.499209872690698e-07
-2.220446049250313e-16,1.8938801193968404e-09,0.0,-8.710011343282523e-08
4.440892098500626e-16,-2.860557701822586e-09,-2.220446049250313e-16,-9.105267508857659e-08
-4.440892098500626e-16,-2.346226990468379e-10,-2.220446049250313e-16,8.234530923800903e-09
0.0,1.2940382276838139e-08,0.0,9.121920818699889e-09
0.0,-2.4326618230929856e-08,0.0,3.6525760194194845e-08
0.0,3.366761802681137e-09,0.0,2.403846437459833e-08
0.0,-2.5222561816917732e-09,0.0,-3.5155117927843014e-09
0.0,-1.3874563364879572e-08,0.0,2.443545028540939e-08
0.0,-3.957615035687928e-09,0.0,5.767358857156053e-09
0.0,-1.3968456435975438e-08,0.0,3.789128726339187e-08
0.0,-1.939980975862453e-09,0.0,5.767242683418772e-08
0.0,-7.247535904885371e-14,0.0,1.3341282567580503e-08
0.0,-3.5068721260245184e-09,0.0,9.002175289651858e-08
0.0,-6.2295518965527195e-09,0.0,9.35057130391215e-08
0.0,-5.692634807985568e-10,0.0,7.210553008007994e-08
0.0,-4.350085625048903e-09,0.0,3.4143676259645866e-07
0.0,1.3004228804902562e-10,0.0,1.612609310086554e-07
0.0,6.434773514030211e-09,0.9999999999999999,9.839587846727235e-08
0.0,1.5838687694724767e-09,3.3306690738754696e-16,2.0747525013575792e-07
0.0,3.533264525401591e-09,-2.220446049250313e-16,1.9521158947100056e-07
0.0,-1.952386341486091e-09,-2.220446049250313e-16,4.813955456484109e-08
0.0,-7.727050777006636e-10,-0.027697732015259824,-1.9136123619034604e-08
0.0,3.1427120739113687e-09,-0.01429389366819489,7.301310436247376e-08
0.0,-1.7335003987817304e-10,-0.03614282413153003,1.2883997868584629e-08
0.0,5.527235669156033e-10,0.10264201712904031,3.544104600905485e-08
0.0,-5.281447057470247e-10,-0.08052181447762541,6.523609386022134e-09
0.0,5.295170746322239e-10,0.05264071067975129,-1.2128140269851323e-09
0.0,-5.577101003240159e-10,0.04241321197460546,-2.194460364535188e-08
0.0,-1.8368088272602276e-09,-0.08607970375289087,-1.5838656963751424e-08
0.0,-2.991928704787484e-10,0.013497522304389165,2.448641680530273e-08
0.0,6.460894041993032e-11,-0.03232745092323608,-4.411067777709832e-08
0.0,-1.5198852121312e-09,-0.03354654664785284,-3.312145580025573e-08
0.0,1.2087457146314758e-10,0.11523960418288359,1.6465048702229976e-08
0.0,2.122784725777649e-10,-0.06936200691454886,-2.0738355033245065e-09
0.0,-1.090522296076646e-09,0.06737306663612408,-2.8069222679505404e-08
0.0,8.109726654104145e-10,-0.10971200862499986,8.685840668931635e-09
1.0,-2.3405481996974235e-10,0.01560937708948873,4.108950406589427e-08
0.0,-9.912558274205452e-11,-0.010201692855341005,1.0731461941304588e-08
0.0,-6.297578014624609e-11,0.017345184495294763,1.8335538243263738e-08
0.0,-1.3340914817305816e-09,0.0,5.307099204543171e-12
0.0,-7.596853146552009e-11,0.0,-1.48111918285565e-09
0.0,-1.7732620927191078e-10,0.0,-5.434381722402293e-10
0.0,0.0,0.0,-2.1653627224615952e-10
0.0,7.436889992717965e-11,0.0,1.116959957858654e-09
0.0,2.042858160411498e-10,0.0,-5.811479242279203e-10
0.0,2.9882289975802227e-10,0.0,3.889291488867742e-09
0.0,5.677023018346715e-10,0.0,2.662138212650156e-09
0.0,2.145538693931748e-09,0.9999999999999998,9.485908754880424e-08
0.0,-2.764041925895633e-09,-0.9999999999999998,7.488890698681417e-08
0.0,6.732258375080624e-09,0.0,-7.436521087811348e-09
0.0,5.577442568210911e-09,0.0,5.988986373495209e-08
0.0,2.9132891320171607e-08,0.0,8.313639341395173e-08
0.0,-1.4101103174013474e-08,1.0000000000000002,-3.000377972739444e-08
0.0,1.678833103646582e-08,-2.220446049250313e-16,1.848550752470146e-07
0.0,5.890772314387504e-08,0.0,1.8229053182494682e-07
0.0,1.569758424579959e-07,0.0,3.325113254959434e-07
0.0,3.330557603931084e-07,0.0,5.319219837929268e-07
0.0,5.809633307762846e-09,0.0,5.7165355826782626e-08
0.0,-2.3038715113443676e-08,0.0,1.376153633714239e-07
0.0,-2.981963689308032e-08,0.0,6.076604677218709e-08
0.0,-2.1656374826761747e-08,0.0,1.2966564213456875e-07
0.0,-1.0915902137753622e-08,0.0,1.520236253327312e-07
0.0,-2.0822346336046846e-08,0.0,7.613205070811087e-08
0.0,-5.0400252860072214e-09,0.0,-1.3605636581814898e-07
0.0,-6.889754722294584e-09,0.0,2.1651339920936068e-08
0.0,-7.58138867240632e-09,0.9999999999999998,-5.94072673720802e-08
0.0,-2.038358237754778e-09,-0.9999999999999998,-1.0137322874470551e-07
0.0,-2.3484534539264245e-09,0.0,-1.0876801468384658e-07
0.0,-6.453577117149231e-11,0.0,-3.7016215514995586e-08
0.0,-6.331391300129497e-10,0.0,-2.0844476011916434e-08
0.0,-3.5077134530325777e-10,0.9999999999999999,1.916249345867984e-08
0.0,3.1212838424998767e-10,1.1102230246251565e-16,3.6965556660106824e-08
0.0,3.4052980435461665e-10,0.0,5.931901796429885e-08
0.0,-3.530987613409307e-10,-3.3306690738754696e-16,-4.695824316058863e-08
0.0,-8.004105045422705e-10,2.220446049250313e-16,6.969393950839731e-08
0.0,-1.2090656014152047e-07,0.0,-1.5091633209785017e-08
0.0,7.469545266758361e-08,0.9999999999999997,4.731093254939367e-08
0.0,9.180950826248592e-08,3.3306690738754696e-16,5.4202827248772683e-08
0.0,4.108721753937059e-08,-2.220446049250313e-16,2.5126132463526576e-08
0.0,1.3525085620358366e-07,4.440892098500626e-16,6.618065597763235e-08
0.0,-9.471281714468194e-09,0.0,1.202969585278879e-07
0.0,1.2424087856288676e-07,-4.440892098500626e-16,-2.9031784265498562e-08
1.0,9.856093754478942e-08,4.440892098500626e-16,-2.9313238769645988e-08
2.220446049250313e-16,4.447132369023159e-08,0.0,2.762345502560493e-07
-1.0000000000000002,2.8244066925253713e-07,-2.220446049250313e-16,2.4813130039547104e-07
0.0,-3.218651158931594e-08,-2.220446049250313e-16,6.19068771356978e-08
0.0,-1.3416371302810148e-07,2.220446049250313e-16,4.460616878532164e-07
0.0,-2.1857355250176633e-07,-1.1102230246251565e-16,8.000698926480253e-07
1.0000000000000002,-1.5783332116825474e-07,0.0,1.4536810454046648e-06
-3.3306690738754696e-16,-7.063527789341607e-08,3.3306690738754696e-16,4.154155249125326e-07
1.1102230246251565e-16,-4.433183562468909e-08,0.0,7.049347686916004e-07
4.440892098500626e-16,-9.945213719220181e-09,-2.220446049250313e-16,2.1250578356557524e-06
-6.661338147750939e-16,-5.588644853560258e-08,0.0,2.253326965728775e-06
0.0,1.996451004515607e-10,0.09345501134272505,-2.89114745477548e-09
0.0,4.936531095012244e-09,-0.08388110569566187,-4.63626821378682e-09
0.0,1.4227822564549798e-08,-0.002959102647408507,9.592306504657693e-10
0.0,1.8453234940096763e-08,0.040804948427922705,2.4301183620956137e-09
0.0,3.3496423412771037e-09,-0.03751522373027294,1.1814077383043288e-09
0.0,-6.093087634440057e-09,0.05815142455618849,-2.904182494489759e-09
0.0,1.5540514652911939e-09,-0.013401591893419162,5.253967927387742e-10
0.0,-5.824353266348223e-09,-0.0896421992857459,1.7815725339431762e-09
0.0,-7.237893129286024e-09,0.0718766993464901,1.4784584667637546e-10
0.0,-8.06563953403838e-09,-0.03005791118243817,1.3636517914861208e-09
0.0,-1.0387677207290836e-08,0.04397081992879248,-7.085306830134642e-09
0.0,8.595563727453739e-09,-0.040023887184819085,1.355129342073269e-09
0.0,2.402303174164899e-08,0.02686213952712313,6.437352872978863e-10
0.0,-2.0656575827615595e-08,-0.09691763024931643,-1.9560224551185e-09
1.0,8.458608391492815e-09,0.12067587489266551,1.9495492775689623e-09
-4.440892098500626e-16,1.1514920217337023e-08,0.015997009380938287,1.344245736945027e-09
4.440892098500626e-16,-7.601927975997569e-09,-0.08605872801807957,-3.0339663670275734e-09
-1.1102230246251565e-16,4.185711688364789e-09,-0.021927115507065276,-3.5510749896162204e-11
0.02918860933159917,-8.174556569429114e-07,0.0,7.0685024389227625e-09
0.006472241487158525,2.273990685353055e-06,0.0,2.625746967632736e-08
0.02287173432774381,-2.7807100195786983e-07,0.0,1.2121885362148534e-08
0.014253302559359193,7.925356840132746e-07,0.0,4.4043964564366435e-08
-0.07420583056910446,1.8982759684149642e-06,0.0,-3.9738615953410825e-09
0.08924266939134062,1.3875096556148492e-06,0.0,-8.468806100836419e-10
0.004459869537398742,4.571761564875487e-07,0.0,-9.571632020310966e-09
-0.04529876709185365,-2.1964897314319353e-07,0.0,-2.902529416815022e-09
0.014711632849093048,6.605052476515987e-07,0.0,-1.942771632457144e-09
-0.0586421984949248,-1.2981052350369289e-06,0.0,-5.006744885349698e-09
0.12849465455241593,-1.874111330835148e-06,0.0,-6.316291845109837e-09
-0.07104611817797735,-1.7591783034731566e-07,0.0,1.705567598264671e-09
-0.012131226073813561,-1.2396135389280971e-06,0.0,9.379862220271207e-09
0.013869862174840542,7.491401447623492e-07,0.9999999999999999,-1.32590322721171e-08
0.055646285331225176,-1.2496461749833543e-06,3.3306690738754696e-16,-4.212361659483585e-09
-0.11074893681147979,-1.897806851047789e-06,-3.3306690738754696e-16,-7.124481982145875e-09
-0.03243301115984343,-8.691168204677531e-07,0.0,-6.030763088915593e-09
0.10692202497389736,1.432777526133578e-06,1.1102230246251565e-16,6.361146276390173e-09
0.0,6.674413577378857e-10,0.0,0.0
0.0,3.69722696902386e-10,0.0,0.0
0.0,3.1221232155154157e-09,0.0,4.914617379725428e-10
0.9999999999999996,1.8598568440886255e-08,0.0,3.004169746301244e-10
-0.9999999999999996,-2.275785571104194e-08,0.0,-5.941780345519731e-10
1.0,3.5326034875104996e-10,0.0,-1.1239953412456315e-10
2.220446049250313e-16,-1.718885728196895e-10,0.0,1.6506536137939066e-10
-2.220446049250313e-16,8.051565802968952e-10,0.0,-1.323544898679252e-10
-3.3306690738754696e-16,4.412057830194272e-10,0.0,3.9229507142746206e-11
5.551115123125783e-16,-5.567522165517147e-10,0.0,7.107764377067817e-12
0.0,-5.03634390441876e-10,0.0,-1.2519861813942156e-10
-2.220446049250313e-16,1.4549775627370478e-09,0.0,4.8497633686750416e-11
0.0,2.4964345493594384e-09,0.0,1.8091818460019834e-10
0.0,7.096610959989035e-09,0.0,1.1957469320256213e-10
-1.1102230246251565e-16,4.084776792367961e-08,0.0,2.6508607253727945e-09
1.1102230246251565e-16,9.118085095849438e-08,0.0,7.759929399053788e-09
0.0,1.4333410547351375e-07,0.0,2.7147804759763973e-08
2.220446049250313e-16,1.2612426019131818e-07,0.0,1.5395386832040005e-08
0.0,-2.0455440119526713e-09,0.021715206321257785,-5.4651545156048e-08
0.0,-3.6086260202239366e-09,0.05233144676702528,-1.204071111260419e-07
0.0,1.3989750247134222e-09,-0.0520302202563363,1.565794150337751e-07
0.0,-2.180505376259134e-09,-0.02657532316351552,-1.4099975089720827e-07
0.0,-1.2621116374234037e-10,0.08642952751806954,-7.282980618583668e-09
0.0,4.047695290054781e-10,-0.06426283583159043,2.80209405900678e-08
1.0,3.792186276108111e-09,-0.03830447981216256,9.344338138816963e-08
-1.1102230246251565e-16,1.3465903503373504e-09,0.02542273866108813,4.297497753213979e-08
1.1102230246251565e-16,1.0120062565732724e-09,-0.0052135563096229465,6.61644037336373e-08
-1.1102230246251565e-16,5.070419639707779e-10,0.02227186325060382,1.3879658240512065e-07
3.3306690738754696e-16,-5.148712123315129e-10,0.06691432280357157,1.8583360770207948e-07
0.0,-2.881504368446037e-10,-0.18077239649177912,3.152140266138304e-07
-4.440892098500626e-16,1.8064103990411702e-09,0.12599974950985304,6.311601168818015e-07
4.440892098500626e-16,-1.059016474513897e-09,0.02851951460182156,8.99182737157389e-08
0.0,-1.137852478905188e-09,0.0173744780135614,3.6957467273168723e-07
-4.440892098500626e-16,2.2308122904490815e-09,-0.12336874920916441,3.027762886631538e-07
1.1102230246251565e-16,-3.0753160906726875e-09,0.0038982794096298345,2.018132818193406e-07
1.1102230246251565e-16,-8.586612310068628e-10,0.1210761065480177,6.786292487959162e-08
0.0,-1.3969533196878104e-09,0.0,-5.532523039697424e-09
0.0,1.081563283378273e-09,0.0,4.584343710201111e-09
0.0,-1.9205586010428992e-10,0.0,-1.4881965604285344e-09
0.0,3.559676850506399e-08,0.0,2.939785549438412e-08
0.0,1.2649728121094663e-07,0.0,1.46551516344573e-07
0.0,2.6427304611331676e-08,1.0,2.0997837326675037e-07
0.0,1.241959385112068e-07,-4.440892098500626e-16,4.2248802003541644e-07
0.0,1.090002584192007e-07,3.3306690738754696e-16,5.322693823472945e-07
0.0,5.969752976398017e-08,-1.1102230246251565e-16,2.1109936483298956e-07
0.0,4.4669437215816224e-08,4.440892098500626e-16,-1.3620285699289525e-07
0.0,-1.8722382151281635e-07,-2.220446049250313e-16,1.5118772580535742e-07
0.0,1.4211226186944262e-07,-1.1102230246251565e-16,3.5465133123580013e-07
0.0,-1.680605834053495e-07,1.1102230246251565e-16,-7.050413046272297e-07
0.0,-2.9096952403051546e-08,2.220446049250313e-16,-1.625753498046834e-07
0.0,-4.819311101300626e-08,-2.220446049250313e-16,-9.148910180556396e-08
1.0,-6.616298264816578e-08,2.220446049250313e-16,-1.681761318650388e-07
0.0,-8.770742780939143e-08,0.0,-2.010450742773174e-07
-5.551115123125783e-16,-3.740741085778155e-08,-2.220446049250313e-16,-2.2351368897943754e-07
-0.01141584427167186,8.685914432149388e-10,0.0,-9.777317511172613e-10
0.01840928384760132,1.1250526954498242e-09,0.0,8.474365653654559e-10
0.011317904313330907,-1.957874723457209e-09,0.0,1.214734424159758e-08
-0.027532102553564197,4.997820129970521e-10,0.0,3.8608932939610005e-09
-0.03321751838599374,1.71558046380138e-09,0.0,-6.1361138392632554e-12
-0.04623412727369036,3.0460214017757895e-09,0.0,-2.8992625411561325e-09
0.12048172156572168,9.019929025910756e-09,0.0,3.73828263899867e-09
-0.05427167235765751,7.308807026262797e-09,0.0,-6.869393009978354e-09
0.03419044124221271,2.169680568542276e-08,0.0,9.570547865322966e-09
-0.0742369289055369,9.459387939614303e-10,0.0,-5.996174756717211e-09
0.0354143301573282,-8.065665468848198e-10,0.0,-5.848177675460419e-09
0.05289271769994963,-8.806875761990797e-09,0.0,4.6341499526647435e-10
0.09261876819035209,-1.2208793620516191e-08,0.0,-3.87100684839936e-09
-0.19951920579903382,5.3423027779331304e-09,0.0,-6.683121389627901e-10
0.15768452855216908,1.5770180539220743e-08,0.0,-1.0952278861608985e-09
-0.12170241201510046,-5.953494941479674e-09,0.0,-2.6121083074315762e-11
0.04387122764572071,-5.333365216131368e-09,0.9999999999999999,-1.1662538712542414e-09
0.015191051011351986,-5.758493770713359e-09,1.1102230246251565e-16,-6.348997771965511e-10
0.0,1.1054416404476797e-07,0.0,-7.795690981637904e-10
0.0,2.7259181933914057e-08,0.0,1.3809697829714196e-10
0.0,-2.204193663146723e-08,0.0,1.4965293448909733e-09
0.0,-3.93210910942799e-08,0.0,9.695809150001012e-09
0.0,-2.433394001855045e-08,0.0,7.98182229755362e-09
0.0,-1.345209170722228e-07,0.0,-5.504008138146313e-10
0.0,4.053293594097341e-08,0.0,1.214226925672079e-08
0.0,1.1544598237378524e-07,0.0,2.127910070370831e-08
0.0,4.965059872574785e-07,1.0,2.415872586425394e-08
0.0,-4.3237145064267806e-08,-1.0,1.7327586476767438e-09
0.0,1.4478748653345987e-07,0.0,4.702515283838693e-08
0.0,-1.795268531168404e-07,0.0,1.0803191727859484e-07
0.0,-3.143572143926577e-07,0.0,1.2808401521624545e-07
0.0,-1.6206399777729525e-07,1.0,-1.5685279208810222e-08
0.0,-1.9488811489054573e-07,0.0,3.5381083876018236e-07
0.0,-1.1761646590002781e-07,-2.220446049250313e-16,4.6374357793865777e-07
0.0,-5.936252875926585e-08,2.220446049250313e-16,8.078182702320194e-07
0.9999999999999999,-3.255326177509232e-08,-1.1102230246251565e-16,9.437692142455486e-07
-0.054608975290031836,6.121345450083025e-07,0.09631507299189113,6.693868544971338e-06
0.05626145691522355,6.750741704308888e-07,-0.07043659838219529,-1.3091361324768534e-06
-0.0025137863714859154,5.636191417579546e-07,-0.0475987921820189,-1.96712790057036e-08
0.009642550502403147,1.4067135452933147e-06,0.07175177441533154,1.2606116797542193e-06
-0.07501701350691414,2.43033537117298e-07,0.02118360262147778,-8.973838703241403e-08
0.10706936251601795,5.099082045489922e-08,0.015691599003740064,3.1400370062328902e-06
0.03914600398296386,-2.0113566279178146e-08,-0.0764444085038618,-2.6853025701711906e-06
